sgg_code,umd_code,sgg_name,umd_name,station_name,line_num,arsno,lat,lon,score,rank
26440,26440119,강서구,성북동,장항,강서구1-1,92052,35.05740003,128.8067121,0.1760738337,5
26440,26440119,강서구,성북동,장항,강서구1-1,92042,35.05707372,128.8068094,0.1760738337,5
26440,26440114,강서구,지사동,YMP지사단지기점,"55,55-1",12338,35.14919782,128.8096386,0.1760738337,5
26440,26440121,강서구,천성동,두문방파제,강서구1,92056,35.03358269,128.8111724,0.0000000000,5
26440,26440114,강서구,지사동,매일정기,"강서구12,강서구7-2",92112,35.14925733,128.8115947,0.0000000000,5
26440,26440114,강서구,지사동,매일정기,"55,55-1",12504,35.14954028,128.8115966,0.0075294144,5
26440,26440114,강서구,지사동,매일정기,"55,55-1",12339,35.14926164,128.8116974,0.0075294144,5
26440,26440121,강서구,천성동,고개마루,강서구1,92057,35.03230804,128.811736,0.0235454221,5
26440,26440121,강서구,천성동,두문방파제,강서구1,92038,35.03432554,128.8118189,0.0714258968,5
26440,26440121,강서구,천성동,고개마루,강서구1,92037,35.03217847,128.8119632,0.0235454221,5
26440,26440121,강서구,천성동,두문입구,520,12305,35.03274852,128.8120112,0.1050620442,5
26440,26440121,강서구,천성동,두문입구,520,12304,35.03291956,128.8120551,0.1050620442,5
26440,26440121,강서구,천성동,옛천성분교,강서구1,92058,35.03070049,128.812744,0.0609570765,5
26440,26440121,강서구,천성동,옛천성분교,강서구1,92036,35.03080743,128.8128397,0.0609570765,5
26440,26440121,강서구,천성동,두문해변,강서구1,92039,35.03806582,128.8128467,0.0203909337,5
26440,26440121,강서구,천성동,가덕천성동,520,12297,35.03063866,128.8128534,0.0978435231,5
26440,26440121,강서구,천성동,서중교,강서구1,92059,35.02913844,128.815172,0.0000000000,5
26440,26440119,강서구,성북동,글로벌물류센터,1009,12371,35.08298739,128.8152482,0.1760738337,5
26440,26440121,강서구,천성동,서중교,강서구1,92035,35.02917693,128.8153098,0.0000000000,5
26440,26440121,강서구,천성동,남중,강서구1,92034,35.02674279,128.8156669,0.1182311182,5
26440,26440114,강서구,지사동,우진정기,"55,55-1",12337,35.14936662,128.8156717,0.0000000000,5
26440,26440114,강서구,지사동,우진정기,"55,55-1",12336,35.14964008,128.8157656,0.1760738337,5
26440,26440119,강서구,성북동,동율리,강서구1-1,92044,35.06008486,128.8182818,0.0901197545,5
26440,26440119,강서구,성북동,동율리,강서구1-1,92051,35.06018401,128.8186082,0.0901197545,5
26440,26440121,강서구,천성동,서중마을,520,12411,35.03230699,128.8187318,0.1973702336,5
26440,26440121,강서구,천성동,서중마을,520,12306,35.03246192,128.8187959,0.1973702336,5
26440,26440114,강서구,지사동,삼영MT,"1005,55,55-1",12487,35.1497584,128.819743,0.1929101161,5
26440,26440114,강서구,지사동,삼영MT,"1005,55,55-1",12488,35.14947395,128.8197805,0.1929101161,5
26440,26440114,강서구,지사동,(주)신영,1005,12486,35.13952164,128.8202776,0.1760738337,5
26440,26440114,강서구,지사동,(주)신영,1005,12485,35.13930754,128.8204319,0.1760738337,5
26440,26440121,강서구,천성동,천성,2000,12396,35.03004867,128.8211853,0.1760738337,5
26440,26440121,강서구,천성동,지양곡,520,12422,35.02286312,128.821371,0.0106481999,5
26440,26440121,강서구,천성동,전망대,520,12423,35.02291897,128.821553,0.0000000000,5
26440,26440109,강서구,강서구&송정동,용원,"520,55,55-2,58-2,58-2(심야)",12072,35.09768401,128.8221568,0.1760738337,5
26440,26440109,강서구,강서구&송정동,용원,"520,55,58-2,58-2(심야)",12073,35.09795032,128.8224259,0.1760738337,5
26440,26440109,강서구,강서구&송정동,용원중앙병원,"520,55,58-2,58-2(심야)",12074,35.0993324,128.8228441,0.2026943336,4
26440,26440121,강서구,천성동,천성 동중마을,"2000,520",12397,35.03188769,128.823549,0.0000000000,5
26440,26440114,강서구,지사동,자동차부품멀티관,"1005,55,55-1",12335,35.14879361,128.8242695,0.1867220337,5
26440,26440109,강서구,강서구&송정동,부광산업,"58-1,58-1(심야)",12363,35.09595543,128.8242867,0.1760738337,5
26440,26440114,강서구,지사동,자동차부품멀티관,"1005,55,55-1",12334,35.14907416,128.8243389,0.1867220337,5
26440,26440109,강서구,강서구&송정동,부광산업,강서구9-1,92047,35.09632918,128.8244534,0.1760738337,5
26440,26440109,강서구,강서구&송정동,부광산업,"58-1,58-1(심야)",12364,35.09624886,128.8245509,0.1760738337,5
26440,26440114,강서구,지사동,조광요턴,1005,12460,35.14202705,128.8249167,0.1760738337,5
26440,26440114,강서구,지사동,에스피엘,1005,12490,35.15080597,128.8249893,0.1760738337,5
26440,26440114,강서구,지사동,에스피엘,1005,12489,35.15060319,128.8249902,0.1760738337,5
26440,26440114,강서구,지사동,조광요턴,1005,12459,35.14187125,128.8250887,0.1760738337,5
26440,26440109,강서구,강서구&송정동,영도산업,"520,55,58-1,58-1(심야),58-2,58-2(심야)",12036,35.09950184,128.8256212,0.1836032481,5
26440,26440119,강서구,성북동,세방물류,1009,12392,35.08587971,128.8256438,0.1760738337,5
26440,26440109,강서구,강서구&송정동,영도산업,"520,55,55-2,58-1,58-1(심야),58-2,58-2(심야)",12223,35.09978586,128.8257302,0.1836032481,5
26440,26440109,강서구,강서구&송정동,해광테크,강서구9-1,92463,35.09458414,128.8270741,0.0901197545,5
26440,26440109,강서구,강서구&송정동,해광테크,강서구9-1,92440,35.09459255,128.8274835,0.0901197545,5
26440,26440109,강서구,강서구&송정동,영남자동화기계,"520,55,58-1,58-1(심야),58-2,58-2(심야)",12222,35.09762276,128.8279753,0.1852954454,5
26440,26440109,강서구,강서구&송정동,영남자동화기계,"520,55,55-2,58-1,58-1(심야),58-2,58-2(심야)",12221,35.09789403,128.8280796,0.1852954454,5
26440,26440114,강서구,지사동,테크노파크입구,1005,12462,35.14453237,128.8285055,0.1760738337,5
26440,26440114,강서구,지사동,테크노파크입구,1005,12461,35.14435878,128.8286607,0.1760738337,5
26440,26440119,강서구,성북동,성북,2000,12394,35.05813506,128.828681,0.1760738337,5
26440,26440119,강서구,성북동,성북,2000,12395,35.05801815,128.8289634,0.1760738337,5
26440,26440109,강서구,강서구&송정동,국제휠타,강서구9-1,92462,35.09709184,128.8300551,0.1760738337,5
26440,26440109,강서구,강서구&송정동,국제휠타,강서구9-1,92441,35.09676786,128.8300812,0.1760738337,5
26440,26440109,강서구,강서구&송정동,국제휠타,"55,58-1,58-1(심야)",12577,35.09715818,128.8301388,0.1760738337,5
26440,26440109,강서구,강서구&송정동,국제휠타,"55,58-1,58-1(심야)",12578,35.09683338,128.8301645,0.1760738337,5
26440,26440114,강서구,지사동,이원솔루텍,"55,55-1",12332,35.14905192,128.8302909,0.1911326625,5
26440,26440114,강서구,지사동,이원솔루텍,"55,55-1",12333,35.14881532,128.8302966,0.1911326625,5
26440,26440114,강서구,지사동,자동차부품복지관,1005,12464,35.14640344,128.8303742,0.1760738337,5
26440,26440114,강서구,지사동,자동차부품복지관,1005,12463,35.14625607,128.8305848,0.1760738337,5
26440,26440114,강서구,지사동,이원솔루텍,1005,12466,35.1485496,128.8305868,0.1760738337,5
26440,26440114,강서구,지사동,이원솔루텍,1005,12465,35.14827747,128.8308496,0.1760738337,5
26440,26440119,강서구,성북동,부산항홍보관,1009,12300,35.08713016,128.8309203,0.1760738337,5
26440,26440122,강서구,대항동,대항마을,520,12424,35.01260928,128.8309639,0.1106942187,5
26440,26440109,강서구,강서구&송정동,(주)거보,"520,58-1,58-1(심야),58-2,58-2(심야)",12075,35.09518235,128.8309756,0.1760738337,5
26440,26440119,강서구,성북동,부산항홍보관,1009,12301,35.08688748,128.831203,0.1760738337,5
26440,26440109,강서구,강서구&송정동,(주)거보,"520,55-2,58-1,58-1(심야),58-2,58-2(심야)",12076,35.09530671,128.8312629,0.1760738337,5
26440,26440114,강서구,지사동,지사문화회관,"1005,122,55",12355,35.15078546,128.8312734,0.1378885336,5
26440,26440114,강서구,지사동,지사문화회관,"1005,122,55",12356,35.1506097,128.8312749,0.1378885336,5
26440,26440119,강서구,성북동,선창,강서구1-1,92045,35.06691325,128.8313974,0.1760738337,5
26440,26440119,강서구,성북동,선창,"강서구1-1,강서구20",92043,35.06666177,128.8318157,0.0901197545,5
26440,26440119,강서구,성북동,성북마을,520,12470,35.05704443,128.8322735,0.0489058546,5
26440,26440119,강서구,성북동,성북마을,520,12471,35.05717857,128.8323422,0.0489058546,5
26440,26440118,강서구,동선동,동선마을,520,12316,35.05557414,128.8323612,0.1082113613,5
26440,26440109,강서구,강서구&송정동,(주)태광,"520,55,58-2,58-2(심야)",12096,35.08949651,128.8329349,0.1813979337,5
26440,26440109,강서구,강서구&송정동,태웅스틸,강서구9-1,92442,35.09782984,128.8332069,0.1760738337,5
26440,26440109,강서구,강서구&송정동,태웅스틸,강서구9-1,92461,35.09808273,128.8332475,0.1760738337,5
26440,26440109,강서구,강서구&송정동,태웅스틸,"55,58-1,58-1(심야)",12576,35.09782668,128.8333448,0.1760738337,5
26440,26440109,강서구,강서구&송정동,태웅스틸,"55,58-1,58-1(심야)",12575,35.09807852,128.8334065,0.1760738337,5
26440,26440109,강서구,강서구&송정동,송정다리,"520,58-1,58-1(심야),58-2,58-2(심야)",12039,35.09331695,128.8339804,0.0976491689,5
26440,26440109,강서구,강서구&송정동,송정다리,"520,55-2,58-1,58-1(심야),58-2,58-2(심야)",12189,35.09357764,128.8340265,0.1836032481,5
26440,26440114,강서구,지사동,지사휴먼시아아파트,"강서구12,강서구12-1,강서구7-1,강서구7-2",92369,35.15056348,128.8341894,0.0622953315,5
26440,26440114,강서구,지사동,지사휴먼시아아파트,"1005,122,55",12354,35.15056373,128.8343133,0.1316109420,5
26440,26440119,강서구,성북동,부산신항만,1009,12064,35.07851584,128.8345039,0.1760738337,5
26440,26440119,강서구,성북동,현대상선,1009,12290,35.07139679,128.8345176,0.1760738337,5
26440,26440119,강서구,성북동,부산신항다목적터미널,1009,12292,35.07400058,128.8345243,0.1760738337,5
26440,26440114,강서구,지사동,지사휴먼시아아파트,"강서구12,강서구12-1,강서구7-1,강서구7-2",92407,35.15081784,128.8348348,0.0622953315,5
26440,26440119,강서구,성북동,부산신항만,1009,12065,35.07845605,128.8349806,0.1760738337,5
26440,26440119,강서구,성북동,부산신항다목적터미널,1009,12291,35.07390801,128.8349827,0.1760738337,5
26440,26440114,강서구,지사동,지사휴먼시아아파트,"1005,122,55",12353,35.15081495,128.8349827,0.1316109420,5
26440,26440119,강서구,성북동,현대상선,1009,12289,35.07138465,128.8350216,0.1760738337,5
26440,26440114,강서구,지사동,금강.협성아파트,1005,12413,35.15042858,128.8359479,0.3150163897,4
26440,26440114,강서구,지사동,금강.협성아파트,1005,12412,35.14978936,128.8362024,0.2047925882,4
26440,26440114,강서구,지사동,동화엔텍,"1005,122,55-1",12329,35.14876855,128.8365113,0.1760738337,5
26440,26440114,강서구,지사동,동화엔텍,"1005,122,55-1",12328,35.14912407,128.8365413,0.1760738337,5
26440,26440114,강서구,지사동,녹산초등학교,"1005,122,55",12550,35.15077887,128.8367677,0.2778798323,4
26440,26440114,강서구,지사동,녹산초등학교,"1005,122,55",12551,35.15063782,128.8368578,0.2778798323,4
26440,26440109,강서구,강서구&송정동,화물터미널,"55,58-1,58-1(심야)",12574,35.09781411,128.8373934,0.1798385409,5
26440,26440109,강서구,강서구&송정동,부산프라스틱공업,"520,55-2,58-1,58-1(심야),58-2,58-2(심야)",12153,35.09356814,128.838616,0.1896476786,5
26440,26440109,강서구,강서구&송정동,부산프라스틱공업,"520,58-1,58-1(심야),58-2,58-2(심야)",12077,35.09331058,128.8386305,0.1885599549,5
26440,26440109,강서구,강서구&송정동,화물터미널,강서구9-1,92460,35.09807862,128.8386976,0.1760738337,5
26440,26440109,강서구,강서구&송정동,경제자유구역청사거리,"1009,55-2",12246,35.08875993,128.8387009,0.1798385409,5
26440,26440109,강서구,강서구&송정동,화물터미널,"55,58-1,58-1(심야)",12573,35.09808649,128.8387965,0.1798385409,5
26440,26440109,강서구,강서구&송정동,경제자유구역청사거리,1009,12245,35.08912533,128.8387994,0.1760738337,5
26440,26440109,강서구,강서구&송정동,농심,"1009,124,55,58",12257,35.09642422,128.8391391,0.0037647072,5
26440,26440109,강서구,강서구&송정동,(구)검문소,55,12345,35.10335032,128.8391654,0.1813979337,5
26440,26440109,강서구,강서구&송정동,풍영산업,"55,58,58-1,58-1(심야)",12236,35.09093827,128.8392118,0.1860343127,5
26440,26440109,강서구,강서구&송정동,경제자유구역청,"1011,2000,520,55,58-1,58-1(심야),58-2,58-2(심야)",12079,35.08692454,128.839214,0.1397796530,5
26440,26440114,강서구,지사동,삼정그린코아.금강펜테리움,"1005,122,55",12549,35.15078239,128.8395055,0.2942891149,4
26440,26440114,강서구,지사동,협성엘리시안,"1005,122,55",12552,35.15063207,128.8396118,0.3447979621,4
26440,26440109,강서구,강서구&송정동,(구)검문소,"55,58",12344,35.10147246,128.8396824,0.1825944979,5
26440,26440109,강서구,강서구&송정동,경제자유구역청,강서구20,92206,35.08680466,128.8397214,0.0000000000,5
26440,26440109,강서구,강서구&송정동,풍영산업,"55,58,58-1,58-1(심야)",12078,35.09068722,128.8397214,0.1860343127,5
26440,26440109,강서구,강서구&송정동,경제자유구역청,"1011,2000,520,55,58-1,58-1(심야),58-2,58-2(심야)",12056,35.08667839,128.8397226,0.0496598985,5
26440,26440109,강서구,강서구&송정동,풍영산업,"58-1,58-1(심야)",12706,35.08965244,128.8397239,0.1760738337,5
26440,26440109,강서구,강서구&송정동,농심,"1009,124,55,58",12256,35.09646225,128.839732,0.1798385409,5
26440,26440114,강서구,지사동,지사천선비교,"122,55,55-1",12554,35.1481858,128.8401739,0.1836032481,5
26440,26440109,강서구,강서구&송정동,DSR,"124,520,58-1,58-1(심야),58-2,58-2(심야)",12043,35.09331555,128.8402661,0.1891151620,5
26440,26440114,강서구,지사동,지사천선비교,"122,55,55-1",12553,35.14860321,128.8402821,0.1836032481,5
26440,26440109,강서구,강서구&송정동,DSR,"124,520,55-2,58-1,58-1(심야),58-2,58-2(심야)",12253,35.09357261,128.8402982,0.1891151620,5
26440,26440109,강서구,강서구&송정동,송정방근마을,"강서구16,강서구9-1",92459,35.09966565,128.8420388,0.1760738337,5
26440,26440109,강서구,강서구&송정동,송정방근마을,"강서구16,강서구9-1",92443,35.09944979,128.8420496,0.0000000000,5
26440,26440109,강서구,강서구&송정동,송정,58,12090,35.10560623,128.8422895,0.1760738337,5
26440,26440109,강서구,강서구&송정동,리노공업,"124,520,58-1,58-1(심야),58-2,58-2(심야)",12046,35.09330269,128.842406,0.1901600782,5
26440,26440109,강서구,강서구&송정동,리노공업,"124,520,55-2,58-1,58-1(심야),58-2,58-2(심야)",12081,35.09357052,128.8424306,0.1924838119,5
26440,26440109,강서구,강서구&송정동,옥포,강서구16,92202,35.11594654,128.8425395,0.0235454221,5
26440,26440109,강서구,강서구&송정동,농심,"강서구6-1,강서구9-1",92458,35.09809432,128.8430004,0.1760738337,5
26440,26440109,강서구,강서구&송정동,강진정비,"124,55,58-1,58-1(심야)",12571,35.09809676,128.8431375,0.1760738337,5
26440,26440109,강서구,강서구&송정동,농심,"강서구6-1,강서구9-1",92444,35.09783972,128.8431482,0.1760738337,5
26440,26440109,강서구,강서구&송정동,송정,58,12045,35.10516493,128.843185,0.0000000000,5
26440,26440109,강서구,강서구&송정동,강진정비,"124,55,58-1,58-1(심야)",12572,35.09783325,128.8432796,0.1760738337,5
26440,26440109,강서구,강서구&송정동,옥포마을입구,강서구16,92201,35.11612998,128.8441125,0.0353181332,5
26440,26440114,강서구,지사동,명동,"강서구12,강서구12-1,강서구7-1,강서구7-2",92371,35.14449243,128.8446949,0.1760738337,5
26440,26440109,강서구,강서구&송정동,옥포마을,55,12325,35.11690562,128.8447237,0.1798385409,5
26440,26440114,강서구,지사동,명동,"1005,122,55,55-1",12327,35.14438069,128.8447512,0.1760738337,5
26440,26440109,강서구,강서구&송정동,옥포마을,55,12324,35.11630135,128.8450501,0.1798385409,5
26440,26440109,강서구,강서구&송정동,두산정비,"강서구6-1,강서구9-1",92457,35.0980824,128.8451667,0.0000000000,5
26440,26440109,강서구,강서구&송정동,동서열처리,"124,520,55-2,58-1,58-1(심야),58-2,58-2(심야)",12140,35.09357551,128.8453296,0.1966939843,5
26440,26440109,강서구,강서구&송정동,두산정비,"강서구6-1,강서구9-1",92445,35.09785161,128.8454364,0.0000000000,5
26440,26440114,강서구,지사동,명동,"1005,122,55,55-1",12326,35.14411266,128.8454857,0.1760738337,5
26440,26440114,강서구,지사동,명동,"강서구12,강서구12-1,강서구7-1,강서구7-2",92117,35.14403721,128.8455148,0.1760738337,5
26440,26440109,강서구,강서구&송정동,동서열처리,"124,520,58-1,58-1(심야),58-2,58-2(심야)",12047,35.09332521,128.845568,0.1948973697,5
26440,26440109,강서구,강서구&송정동,보람공원,"520,55-2,58,58-2,58-2(심야)",12398,35.08877346,128.8474476,0.1966939843,5
26440,26440109,강서구,강서구&송정동,보람공원,"520,58,58-2,58-2(심야)",12389,35.08914558,128.8478672,0.1963474024,5
26440,26440109,강서구,강서구&송정동,해덕파워웨이,"124,520,58-1,58-1(심야),58-2,58-2(심야)",12069,35.09332524,128.848586,0.1867220337,5
26440,26440109,강서구,강서구&송정동,해덕파워웨이,"124,520,55-2,58-1,58-1(심야),58-2,58-2(심야)",12252,35.09357268,128.848625,0.1896476786,5
26440,26440109,강서구,강서구&송정동,동아밸브,"강서구6-1,강서구9-1",92456,35.09810386,128.8495944,0.1760738337,5
26440,26440109,강서구,강서구&송정동,동아밸브,"강서구6-1,강서구9-1",92446,35.09785059,128.8496067,0.1760738337,5
26440,26440109,강서구,강서구&송정동,동아밸브,"1009,124,55,58-1,58-1(심야)",12569,35.09810842,128.8497664,0.1825944979,5
26440,26440109,강서구,강서구&송정동,동아밸브,"1009,124,55,58-1,58-1(심야)",12570,35.09784651,128.8498012,0.1825944979,5
26440,26440109,강서구,강서구&송정동,삼창기전,"강서구6-1,강서구9-1",92455,35.09811488,128.851998,0.1760738337,5
26440,26440109,강서구,강서구&송정동,삼창기전,"강서구6-1,강서구9-1",92447,35.0978527,128.8520524,0.1760738337,5
26440,26440109,강서구,강서구&송정동,삼성전기기숙사,"58-1,58-1(심야)",12268,35.09301006,128.8524002,0.1760738337,5
26440,26440109,강서구,강서구&송정동,갑을녹산병원,"58-1,58-1(심야)",12266,35.08977539,128.8524094,0.1760738337,5
26440,26440109,강서구,강서구&송정동,삼성전기기숙사,"58-1,58-1(심야)",12269,35.09302214,128.8528126,0.1760738337,5
26440,26440109,강서구,강서구&송정동,갑을녹산병원,"58-1,58-1(심야)",12267,35.08966187,128.852819,0.1760738337,5
26440,26440109,강서구,강서구&송정동,삼성전기,"124,520,55-2,58-2,58-2(심야)",12042,35.09358527,128.8536543,0.2029592207,4
26440,26440109,강서구,강서구&송정동,삼성전기,"124,520,58-2,58-2(심야)",12040,35.09333781,128.8536658,0.2007606697,4
26440,26440109,강서구,강서구&송정동,부산지방중소벤처기업청,"강서구20,강서구6-1",92485,35.08877767,128.8552682,0.1760738337,5
26440,26440109,강서구,강서구&송정동,강서소방서,"강서구20,강서구6-1",92471,35.08914667,128.8554722,0.1760738337,5
26440,26440109,강서구,강서구&송정동,부산지방중소벤처기업청,"1009,1011,2000,520,55-2,58,58-1,58-1(심야),58-2,58-2(심야)",12264,35.08877466,128.8555302,0.2042463227,4
26440,26440109,강서구,강서구&송정동,삼성전기후문,"1009,124,55,58-1,58-1(심야)",12567,35.09811015,128.8555598,0.1825944979,5
26440,26440109,강서구,강서구&송정동,삼성전기후문,강서구9-1,92454,35.09811033,128.8556439,0.1760738337,5
26440,26440109,강서구,강서구&송정동,부산지방중소벤처기업청,"1009,1011,2000,520,58,58-1,58-1(심야),58-2,58-2(심야)",12265,35.08915156,128.8557706,0.2034813158,4
26440,26440109,강서구,강서구&송정동,삼성전기후문,강서구9-1,92448,35.0978549,128.8558825,0.1760738337,5
26440,26440109,강서구,강서구&송정동,삼성전기후문,"1009,124,55,58-1,58-1(심야)",12568,35.09784647,128.8561317,0.0966404186,5
26440,26440109,강서구,강서구&송정동,성고개,58,12089,35.1104898,128.856503,0.1000802335,5
26440,26440109,강서구,강서구&송정동,성고개,58,12647,35.11030944,128.8573185,0.1000802335,5
26440,26440113,강서구,구랑동,지사산단입구,"1005,122,55,55-1",12361,35.13638764,128.85739,0.2140955126,4
26440,26440113,강서구,구랑동,지사산단입구,"1005,122,55,55-1",12362,35.13518915,128.8579716,0.2131518995,4
26440,26440113,강서구,구랑동,구랑,강서구6-1,92200,35.12944555,128.857984,0.1760738337,5
26440,26440113,강서구,구랑동,구랑,55,12350,35.12962102,128.8581797,0.1760738337,5
26440,26440113,강서구,구랑동,구랑,55,12349,35.12899705,128.8583191,0.1760738337,5
26440,26440113,강서구,구랑동,구랑,강서구6-1,92203,35.12917521,128.8584842,0.1760738337,5
26440,26440113,강서구,구랑동,지사산단입구,"1005,122,55-1",12431,35.13603571,128.8585943,0.0985378957,5
26440,26440109,강서구,강서구&송정동,효성스틸,강서구9-1,92449,35.09785904,128.8587031,0.1760738337,5
26440,26440109,강서구,강서구&송정동,효성스틸,강서구9-1,92453,35.09812897,128.8587311,0.1760738337,5
26440,26440109,강서구,강서구&송정동,대흥공업사거리,"124,520,55-2,58-2,58-2(심야)",12133,35.09360394,128.8587608,0.1911326625,5
26440,26440115,강서구,미음동,강진산업,"1005,55-1",12435,35.15330449,128.8592147,0.0901197545,5
26440,26440115,강서구,미음동,강진산업,"1005,55-1",12434,35.15330045,128.8594779,0.0901197545,5
26440,26440109,강서구,강서구&송정동,대흥공업사거리,"124,520,58-2,58-2(심야)",12066,35.09333521,128.8597161,0.1031610827,5
26440,26440109,강서구,강서구&송정동,녹산염색공단,강서구6-1,92486,35.08877794,128.8599564,0.1760738337,5
26440,26440115,강서구,미음동,조선해양기자재회관,"1005,55-1",12433,35.15028299,128.8599634,0.1760738337,5
26440,26440115,강서구,미음동,조선해양기자재회관,"1005,55-1",12432,35.15007044,128.8600134,0.1760738337,5
26440,26440109,강서구,강서구&송정동,녹산염색공단,"520,55-2,58,58-1,58-1(심야),58-2,58-2(심야)",12262,35.08877645,128.8601185,0.1901600782,5
26440,26440109,강서구,강서구&송정동,녹산염색공단,"520,58,58-1,58-1(심야),58-2,58-2(심야)",12263,35.08916528,128.8601835,0.1901600782,5
26440,26440115,강서구,미음동,DSK,"1005,55-1",12436,35.15763382,128.860449,0.1760738337,5
26440,26440115,강서구,미음동,DSK,"1005,55-1",12437,35.15746029,128.8605986,0.1760738337,5
26440,26440115,강서구,미음동,우성전기,1005,12430,35.14613092,128.8612678,0.1760738337,5
26440,26440109,강서구,강서구&송정동,대한제강,강서구9-1,92452,35.09812011,128.8612772,0.1760738337,5
26440,26440109,강서구,강서구&송정동,대한제강,강서구9-1,92450,35.09786837,128.8613577,0.1760738337,5
26440,26440109,강서구,강서구&송정동,대한제강,"1009,124,55,58-1,58-1(심야)",12565,35.09811434,128.8614557,0.1798385409,5
26440,26440109,강서구,강서구&송정동,대한제강,"1009,124,55,58-1,58-1(심야)",12566,35.09786544,128.8615158,0.1798385409,5
26440,26440115,강서구,미음동,우성전기,1005,12440,35.14616615,128.8616142,0.1760738337,5
26440,26440109,강서구,강서구&송정동,삼보목재,"124,520,55-2,58-2,58-2(심야)",12161,35.09371132,128.8618191,0.1891151620,5
26440,26440115,강서구,미음동,가유부산2공장,55-1,12697,35.14553497,128.8619317,0.1760738337,5
26440,26440115,강서구,미음동,가유부산2공장,55-1,12698,35.14577829,128.8619318,0.1760738337,5
26440,26440109,강서구,강서구&송정동,삼보목재,"124,520,58-2,58-2(심야)",12162,35.0933507,128.8625759,0.1891151620,5
26440,26440115,강서구,미음동,조선해양기자재연구원,1005,12527,35.16061036,128.8632109,0.1760738337,5
26440,26440115,강서구,미음동,조선해양기자재연구원,1005,12532,35.16048785,128.8635592,0.1760738337,5
26440,26440112,강서구,생곡동,마음,"1005,122,55,55-1",12340,35.13417509,128.8639987,0.0333918327,5
26440,26440112,강서구,생곡동,마음,"1005,122,55,55-1",12341,35.13470626,128.8640327,0.0985378957,5
26440,26440115,강서구,미음동,범방동삼층석탑,1005,12528,35.16198506,128.8640653,0.1760738337,5
26440,26440115,강서구,미음동,범방동삼층석탑,1005,12531,35.16223697,128.864093,0.1760738337,5
26440,26440115,강서구,미음동,탑동,"1005,55-1",12439,35.1589362,128.8642481,0.1760738337,5
26440,26440115,강서구,미음동,탑동,"1005,55-1",12438,35.1590638,128.8644485,0.1760738337,5
26440,26440112,강서구,생곡동,마음,"강서구12-1,강서구6-1,강서구7-1",92372,35.13443831,128.8646871,0.0991943879,5
26440,26440109,강서구,강서구&송정동,녹산하수처리장,"520,58,58-1,58-1(심야),58-2,58-2(심야)",12270,35.08917439,128.8648035,0.1873679553,5
26440,26440112,강서구,생곡동,마음,"강서구12-1,강서구6-1,강서구7-1",92406,35.13507278,128.8649162,0.1760738337,5
26440,26440109,강서구,강서구&송정동,태광금속,"124,520,55-2,58-2,58-2(심야)",12241,35.0936075,128.8651193,0.1885599549,5
26440,26440109,강서구,강서구&송정동,태광금속,"124,520,58-2,58-2(심야)",12242,35.09335224,128.8651615,0.1873679553,5
26440,26440109,강서구,강서구&송정동,삼성자동차출고사무소,강서구9-1,92451,35.09813163,128.8652735,0.1760738337,5
26440,26440109,강서구,강서구&송정동,녹산하수처리장,강서구6-1,92468,35.08916823,128.8653196,0.1760738337,5
26440,26440109,강서구,강서구&송정동,강서공영차고지,"1005,1009,1009-1,124,128-1,171,520,55,55-1,55-2,58,58-1,58-1(심야),58-2,58-2(심야),61",12562,35.09919289,128.8655923,0.2042463227,4
26440,26440109,강서구,강서구&송정동,우진목재,"1005,1009-1,124,128-1,171,55-1,58,61",12067,35.09209951,128.8655944,0.1945170570,5
26440,26440110,강서구,화전동,화전마을입구,강서구9-1,92432,35.09928052,128.8656053,0.1760738337,5
26440,26440109,강서구,강서구&송정동,삼성자동차출고사무소,강서구9-1,92414,35.09849389,128.8659515,0.1760738337,5
26440,26440109,강서구,강서구&송정동,우진목재,"1005,1009-1,124,128-1,171,55-1,58,61",12227,35.09301015,128.8659661,0.1945170570,5
26440,26440109,강서구,강서구&송정동,녹산하수처리장,"124,128-1,171,58,61",12082,35.08942091,128.8659893,0.1924838119,5
26440,26440115,강서구,미음동,삼진월텍,55-1,12701,35.15035522,128.8661069,0.1760738337,5
26440,26440109,강서구,강서구&송정동,녹산하수처리장,"124,128-1,171,520,55-2,58-1,58-1(심야),58-2,58-2(심야),61",12068,35.08879643,128.8662236,0.1963474024,5
26440,26440110,강서구,화전동,강서공영차고지,"1005,1009,1009-1,124,128-1,161,171,520,55,55-1,55-2,58,58-1,58-1(심야),58-2,58-2(심야),61",12561,35.10053034,128.8662314,0.2061914913,4
26440,26440115,강서구,미음동,지티에스,55-1,12702,35.15002428,128.8662365,0.1760738337,5
26440,26440110,강서구,화전동,화전마을입구,강서구9-1,92415,35.0998515,128.8662762,0.1760738337,5
26440,26440109,강서구,강서구&송정동,녹산하수처리장,강서구6-1,92487,35.08879631,128.8663086,0.1760738337,5
26440,26440115,강서구,미음동,한국해양대학교서부산융합캠퍼스,1005,12530,35.16090799,128.8667073,0.1760738337,5
26440,26440110,강서구,화전동,강서공영차고지,161,12625,35.10027066,128.866708,0.1867220337,5
26440,26440115,강서구,미음동,한국해양대학교서부산융합캠퍼스,1005,12529,35.1612823,128.8669793,0.1760738337,5
26440,26440110,강서구,화전동,사암입바위,강서구9-1,92431,35.10149995,128.8681718,0.1760738337,5
26440,26440112,강서구,생곡동,국제산업물류산단,"1005,122,55,55-1",12540,35.13678818,128.8682655,0.1852954454,5
