sgg_code,sgg_name,umd_code,umd_name,geometry,lat,lon,score,rank
26710,기장군,26710253,장안읍,"POLYGON ((129.21150221579668 35.25455186069068, 129.21152116735632 35.25545316336919, 129.2126199729419 35.25543761290124, 129.21260100922976 35.2545363107386, 129.21150221579668 35.25455186069068))",35.36958305096357,129.26841116266056,0.0034013605442176,5
26710,기장군,26710253,장안읍,"POLYGON ((129.205360475371 35.328567070026835, 129.20537941066632 35.329468364548774, 129.20647922049352 35.32945284173129, 129.20646027300117 35.32855154772383, 129.205360475371 35.328567070026835))",35.327859030018544,129.2234974604059,0.0,5
26710,기장군,26710250,기장읍,"POLYGON ((129.11699702408765 35.310848397711155, 129.11701496676469 35.31174973531233, 129.11811458604623 35.311735022714764, 129.1180966311806 35.31083368560136, 129.11699702408765 35.310848397711155))",35.2549947377566,129.2120610913137,0.5581207482993198,3
26710,기장군,26710256,정관읍,"POLYGON ((129.20391006779678 35.20687554031791, 129.20392890207353 35.20777685367829, 129.20502706934656 35.20776139026001, 129.20500822294562 35.20686007741294, 129.20391006779678 35.20687554031791))",35.329009956841624,129.20591984486575,0.0795068027210884,5
26710,기장군,26710330,철마면,"POLYGON ((129.1997053341762 35.2159504400597, 129.19972412829748 35.2168517540381, 129.20082242018492 35.21683632531578, 129.2008036139339 35.215935011849496, 129.1997053341762 35.2159504400597))",35.311291711168344,129.11755580200335,0.127125850340136,5
26710,기장군,26710250,기장읍,"POLYGON ((129.12377484875546 35.31977331543107, 129.12379287256346 35.320674648674405, 129.12489260896766 35.320659871217174, 129.12487457296587 35.31975853846369, 129.12377484875546 35.31977331543107))",35.20731846624751,129.2044685655232,1.0,1
26710,기장군,26710250,기장읍,"POLYGON ((129.20680470056874 35.24019306547462, 129.20682359009595 35.24109437250666, 129.20792220466583 35.24107887015601, 129.2079033029946 35.24017756363835, 129.20680470056874 35.24019306547462))",35.21639338364628,129.20026387413077,0.0119047619047619,5
26710,기장군,26710330,철마면,"POLYGON ((129.23057166522744 35.220922481408664, 129.23059080406412 35.221823780062614, 129.23168914515412 35.22180806941335, 129.23166999418555 35.22090677128082, 129.23057166522744 35.220922481408664))",35.320216594280296,129.12433372579662,0.0,5
26710,기장군,26710250,기장읍,"POLYGON ((129.23420791815835 35.28848797352648, 129.2342271451684 35.28938926036573, 129.23532639598028 35.289373490611794, 129.23530715679797 35.28847220429545, 129.23420791815835 35.28848797352648))",35.240635968775145,129.20736344956387,0.3058673469387755,4
26710,기장군,26710250,기장읍,"POLYGON ((129.22805322505474 35.309312012229995, 129.22807239859736 35.31021329889588, 129.22917193463866 35.31019757705865, 129.22915274891116 35.309296290913956, 129.22805322505474 35.309312012229995))",35.22136527637199,129.2311304021401,0.0068027210884353,5
26710,기장군,26710259,일광읍,"POLYGON ((129.28560380973906 35.32560515513156, 129.28562363355942 35.32650641151495, 129.28672335617242 35.32649015993574, 129.28670352015888 35.32558890409098, 129.28560380973906 35.32560515513156))",35.288930733032565,129.2347671540086,0.0017006802721088,5
26710,기장군,26710259,일광읍,"POLYGON ((129.20930637326353 35.20229157015431, 129.20932526396726 35.20319288166126, 129.2104233664368 35.20317737104773, 129.21040446361175 35.20227606005568, 129.20930637326353 35.20229157015431))",35.309754795607965,129.22861257678295,0.0,5
26710,기장군,26710253,장안읍,"POLYGON ((129.20502706934656 35.20776139026001, 129.2050459165842 35.20866270296386, 129.20614409514525 35.20864722907792, 129.2061252357829 35.20774591688772, 129.20502706934656 35.20776139026001))",35.326047658502105,129.28616357988932,0.1793367346938775,5
26710,기장군,26710250,기장읍,"POLYGON ((129.17702617298147 35.34158543631566, 129.17704480271556 35.342486742092966, 129.17814480505194 35.342471472167006, 129.17812616311227 35.341570166895714, 129.17702617298147 35.34158543631566))",35.20273447155982,129.20986486680232,0.0607568027210884,5
26710,기장군,26710250,기장읍,"POLYGON ((129.20932526396726 35.20319288166126, 129.20934415550963 35.204094193024936, 129.21044227010103 35.2040786818965, 129.2104233664368 35.20317737104773, 129.20932526396726 35.20319288166126))",35.208204310627615,129.20558557919728,0.7738095238095237,2
26710,기장군,26710256,정관읍,"POLYGON ((129.1705688420598 35.24160035887835, 129.17058733163404 35.24250168255631, 129.171685985739 35.242486508600585, 129.17166748401897 35.24158518542608, 129.1705688420598 35.24160035887835))",35.3420284552022,129.17758548594833,0.0,5
26710,기장군,26710250,기장읍,"POLYGON ((129.21218500225822 35.28699866676436, 129.21220398412981 35.28789996427943, 129.21330322756486 35.28788439523255, 129.21328423352134 35.28698309823377, 129.21218500225822 35.28699866676436))",35.203635782737706,129.2098837639862,0.0,5
26710,기장군,26710330,철마면,"POLYGON ((129.26427562337176 35.35657107687222, 129.26429523289505 35.35747233905891, 129.26539538792238 35.35745626931379, 129.26537576618674 35.356555007659495, 129.26427562337176 35.35657107687222))",35.24204343469663,129.1711274108459,0.0817602040816326,5
26710,기장군,26710259,일광읍,"POLYGON ((129.24904851079253 35.364906416300265, 129.24906795710658 35.365807684609855, 129.25016823421237 35.36579175022856, 129.25014877568057 35.36489048244684, 129.24904851079253 35.364906416300265))",35.28744153196019,129.21274411185118,0.0085034013605442,5
26710,기장군,26710253,장안읍,"POLYGON ((129.22059742161784 35.268847941342734, 129.22061648393154 35.269749237589004, 129.2217154772756 35.26973359905279, 129.22169640280106 35.26883230332522, 129.22059742161784 35.268847941342734))",35.35701367406087,129.26483550257615,0.0522534013605442,5
26710,기장군,26710253,장안읍,"POLYGON ((129.16540746437653 35.25789992619528, 129.16542590795376 35.25880124981315, 129.16652478487717 35.258786116659756, 129.16650632914426 35.25788479354391, 129.16540746437653 35.25789992619528))",35.36534908423142,129.24960836943035,0.0,5
26710,기장군,26710259,일광읍,"POLYGON ((129.19619415032705 35.25837375164909, 129.19621293508308 35.259275060942144, 129.19731180101596 35.2592596480312, 129.19729300410472 35.25835833924942, 129.19619415032705 35.25837375164909))",35.269290771159554,129.22115644638902,0.6189200680272109,2
26710,기장군,26710330,철마면,"POLYGON ((129.1683715556795 35.24163067588175, 129.16839002096205 35.242532000565674, 129.1694886767082 35.24251684654469, 129.1694701992798 35.24161552236358, 129.1683715556795 35.24163067588175))",35.258343022384835,129.165966121571,0.1686224489795918,5
26710,기장군,26710250,기장읍,"POLYGON ((129.21038556162588 35.201374748920344, 129.21040446361175 35.20227606005568, 129.2115025531208 35.20226054000513, 129.21148363901415 35.20135922938501, 129.21038556162588 35.201374748920344))",35.258816700799755,129.1967529726154,0.0471513605442176,5
26710,기장군,26710330,철마면,"POLYGON ((129.22395166155866 35.271504880998656, 129.22397076289852 35.27240617525718, 129.22506979018596 35.272390505232444, 129.22505067668376 35.27148921149364, 129.22395166155866 35.271504880998656))",35.242073762170236,129.1689301131404,1.0,1
26710,기장군,26710250,기장읍,"POLYGON ((129.23163670225765 35.374172757073374, 129.23165596162994 35.37507403234547, 129.2327563746969 35.37505825292228, 129.23273710310082 35.374156978172856, 129.23163670225765 35.374172757073374))",35.20181764542159,129.21094405432564,0.0556547619047619,5
26710,기장군,26710259,일광읍,"POLYGON ((129.28670352015888 35.32558890409098, 129.28672335617242 35.32649015993574, 129.28782307790485 35.32647389836035, 129.28780322969817 35.32557264305455, 129.28670352015888 35.32558890409098))",35.27194769407767,129.2245107228142,0.0051020408163265,5
26710,기장군,26710253,장안읍,"POLYGON ((129.1903386695088 35.34680933899018, 129.19035745070943 35.34771063781325, 129.19145751632107 35.347695244781, 129.19143872291207 35.346793946467976, 129.1903386695088 35.34680933899018))",35.374615505963824,129.23219653540383,0.0051020408163265,5
26710,기장군,26710253,장안읍,"POLYGON ((129.17596930447485 35.23701778401576, 129.17598785066042 35.237919105888054, 129.1770864399304 35.23790388462141, 129.17706788160194 35.237002563254194, 129.17596930447485 35.23701778401576))",35.326031402194204,129.28726329596543,0.1651785714285714,5
26710,기장군,26710256,정관읍,"POLYGON ((129.1759507591126 35.23611646200047, 129.17596930447485 35.23701778401576, 129.17706788160194 35.237002563254194, 129.1770493240973 35.236101241743974, 129.1759507591126 35.23611646200047))",35.347252292847614,129.19089808984575,0.0017006802721088,5
26710,기장군,26710330,철마면,"POLYGON ((129.2447202309757 35.31718664759769, 129.244739595023 35.318087925116245, 129.245839227915 35.31807204867736, 129.24581985167856 35.317170771685056, 129.2447202309757 35.31718664759769))",35.23746083527601,129.1765278691498,0.1947704081632653,5
26710,기장군,26710330,철마면,"POLYGON ((129.1942683988398 35.32421524274824, 129.19428720798706 35.32511654311352, 129.1953869652144 35.32510112284011, 129.19536814387243 35.32419982298593, 129.1942683988398 35.32421524274824))",35.23655951358474,129.17650931730458,0.1407738095238095,5
26710,기장군,26710253,장안읍,"POLYGON ((129.21019514352702 35.2446530560743, 129.21021407368767 35.24555436084544, 129.2113127464662 35.24553882601927, 129.21129380415894 35.24463752176356, 129.21019514352702 35.2446530560743))",35.31762934910265,129.24527972638037,0.0653061224489796,5
26710,기장군,26710256,정관읍,"POLYGON ((129.2442015390148 35.344240792268906, 129.24422091666224 35.345142065997045, 129.24532091634265 35.345126183768734, 129.24530152648975 35.34422491056687, 129.2442015390148 35.344240792268906))",35.324658183755766,129.19482767896125,0.0,5
26710,기장군,26710250,기장읍,"POLYGON ((129.1770493240973 35.236101241743974, 129.17706788160194 35.237002563254194, 129.17816645790512 35.2369873325274, 129.17814788825817 35.23608601152255, 129.1770493240973 35.236101241743974))",35.24509594200702,129.21075394194253,0.0681122448979592,5
26710,기장군,26710253,장안읍,"POLYGON ((129.26863687527631 35.3547042194329, 129.26865653190356 35.35560547977637, 129.2697566590195 35.35558937106698, 129.26973699018114 35.35468811125721, 129.26863687527631 35.3547042194329))",35.344683488984785,129.2447612246097,0.0965136054421768,5
26710,기장군,26710330,철마면,"POLYGON ((129.26345280896342 35.31871793489522, 129.26347238195962 35.31961920313419, 129.26457202453386 35.319603155739905, 129.26455243934802 35.318701888032855, 129.26345280896342 35.31871793489522))",35.236544288093164,129.17760788794854,0.0392006802721088,5
26710,기장군,26710253,장안읍,"POLYGON ((129.20799781974256 35.24468409479335, 129.2080167256099 35.24558540059434, 129.2091154000687 35.2455698857038, 129.20909648205472 35.244668580417574, 129.20799781974256 35.24468409479335))",35.35514679621807,129.2691967640772,0.0460034013605442,5
26710,기장군,26710253,장안읍,"POLYGON ((129.17706788160194 35.237002563254194, 129.1770864399304 35.23790388462141, 129.17818502837648 35.237888653389206, 129.17816645790512 35.2369873325274, 129.17706788160194 35.237002563254194))",35.319160546284145,129.26401241368333,0.0085034013605442,5
26710,기장군,26710250,기장읍,"POLYGON ((129.23708205021103 35.268612323595256, 129.23710129493332 35.26951361202631, 129.23820027551878 35.26949782384546, 129.2381810186362 35.26859653593807, 129.23708205021103 35.268612323595256))",35.24512699120863,129.20855660685154,0.6550170068027211,2
26710,기장군,26710330,철마면,"POLYGON ((129.1694886767082 35.24251684654469, 129.16950715495693 35.24341817058285, 129.1706058220291 35.24340300609131, 129.17058733163404 35.24250168255631, 129.1694886767082 35.24251684654469))",35.23744560927921,129.1776264519364,0.0675595238095238,5
26710,기장군,26710259,일광읍,"POLYGON ((129.17859240396362 35.310910440252684, 129.17861102997367 35.311811749886495, 129.1797106159704 35.311796477173644, 129.17969197777327 35.31089516804613, 129.17859240396362 35.310910440252684))",35.269055074683365,129.2376411598071,0.4222789115646258,3
26710,기장군,26710330,철마면,"POLYGON ((129.21152116735632 35.25545316336919, 129.2115401197573 35.25635446590431, 129.2126389374959 35.25633891492046, 129.2126199729419 35.25543761290124, 129.21152116735632 35.25545316336919))",35.242959927275116,129.17004724631502,0.0488520408163265,5
26710,기장군,26710256,정관읍,"POLYGON ((129.11815049816892 35.31353769651388, 129.11816845542606 35.31443903319958, 129.11926811047937 35.31442430914403, 129.11925014103207 35.313522972946444, 129.11815049816892 35.31353769651388))",35.31135345967315,129.17915150690322,0.0068027210884353,5
26710,기장군,26710250,기장읍,"POLYGON ((129.14662863831282 35.361837921331976, 129.14664694414594 35.36273923799891, 129.14774723811774 35.36272423726293, 129.14772892006613 35.36182292109298, 129.14662863831282 35.361837921331976))",35.255896040105505,129.2120800493704,0.3585884353741496,4
26710,기장군,26710330,철마면,"POLYGON ((129.23214387488042 35.29482849421051, 129.232163083514 35.295729781088866, 129.2332624212539 35.2957140276458, 129.2332432004442 35.29481274128979, 129.23214387488042 35.29482849421051))",35.31398100378452,129.1187093012602,0.0034013605442176,5
26710,기장군,26710256,정관읍,"POLYGON ((129.28562363355942 35.32650641151495, 129.2856434582598 35.32740766775402, 129.28674319306654 35.32739141563617, 129.28672335617242 35.32649015993574, 129.28562363355942 35.32650641151495))",35.3622810802567,129.147187935144,0.1697704081632653,5
26710,기장군,26710259,일광읍,"POLYGON ((129.13870806276748 35.351126789896064, 129.13872627336588 35.352028111746925, 129.1398264264257 35.35201318703043, 129.139808203615 35.351111865674085, 129.13870806276748 35.351126789896064))",35.29527126189164,129.23270314500556,0.010204081632653,5
26710,기장군,26710253,장안읍,"POLYGON ((129.1365719474488 35.29976609438766, 129.136590099842 35.30066742487149, 129.13768955847272 35.30065253831534, 129.13767139389805 35.29975120832509, 129.1365719474488 35.29976609438766))",35.32694891454405,129.28618341024645,0.4132227891156462,3
26710,기장군,26710256,정관읍,"POLYGON ((129.16356754749876 35.32914950850758, 129.16358601927885 35.33005082233422, 129.1646858606692 35.33003567948547, 129.1646673766907 35.3291343661607, 129.16356754749876 35.32914950850758))",35.35156998942155,129.13926724152694,0.010204081632653,5
26710,기장군,26710330,철마면,"POLYGON ((129.2615627544116 35.38365707522554, 129.26158235338121 35.3845583346833, 129.26268287764478 35.38454227901464, 129.2626632664464 35.38364102008863, 129.2615627544116 35.38365707522554))",35.300209317308,129.1371307498988,0.0272108843537415,5
26710,기장군,26710256,정관읍,"POLYGON ((129.13562577617284 35.36198737307813, 129.13564395981874 35.362888694696636, 129.13674426189314 35.36287379408139, 129.13672606602836 35.36197247295654, 129.13562577617284 35.36198737307813))",35.329592594955976,129.16412670101752,0.702295918367347,2
26710,기장군,26710253,장안읍,"POLYGON ((129.22200169603033 35.28325301774199, 129.2220207840581 35.284154311172884, 129.22311997120153 35.28413865435417, 129.2231008710043 35.28323736144248, 129.22200169603033 35.28325301774199))",35.38409967808863,129.26212281295324,0.0017006802721088,5
26710,기장군,26710256,정관읍,"POLYGON ((129.25150222688026 35.376591001643924, 129.25152170886952 35.377492267025, 129.25262214312656 35.377476305749205, 129.25260264891253 35.37657504089681, 129.25150222688026 35.376591001643924))",35.36243058453818,129.13618501596176,0.0545068027210884,5
26710,기장군,26710259,일광읍,"POLYGON ((129.2221278844319 35.237271232618426, 129.22214694143406 35.23817253284959, 129.22324550777805 35.23815689253133, 129.22322643863401 35.237255592819125, 129.2221278844319 35.237271232618426))",35.28369583701043,129.22256083055606,0.0068027210884353,5
26710,기장군,26710253,장안읍,"POLYGON ((129.26409917682923 35.34845971070589, 129.26411877851956 35.34936097418978, 129.26521882365518 35.34934490923585, 129.26519920975733 35.34844364628426, 129.26409917682923 35.34845971070589))",35.37703365466413,129.25206218192955,0.010204081632653,5
26710,기장군,26710250,기장읍,"POLYGON ((129.19149510564205 35.34949784097691, 129.19151390155417 35.35039913885979, 129.19261400295977 35.35038373429064, 129.1925951948377 35.349482436918166, 129.19149510564205 35.34949784097691))",35.237714063535755,129.2226866930519,1.0,1
26710,기장군,26710253,장안읍,"POLYGON ((129.11697908220717 35.30994705996742, 129.11699702408765 35.310848397711155, 129.1180966311806 35.31083368560136, 129.11807867711204 35.309932348345356, 129.11697908220717 35.30994705996742))",35.34890231093846,129.26465899717246,0.0034013605442176,5
26710,기장군,26710256,정관읍,"POLYGON ((129.16677450305966 35.32459748772291, 129.1667930073271 35.32549880075832, 129.16789278526778 35.32548363042506, 129.16787426880467 35.3245823178925, 129.16677450305966 35.32459748772291))",35.349940788595966,129.1920545512313,0.0051020408163265,5
26710,기장군,26710330,철마면,"POLYGON ((129.23941518415165 35.32627867223517, 129.23943449582336 35.32717995094194, 129.24053425493187 35.32716411922586, 129.24051493106535 35.326262841043814, 129.23941518415165 35.32627867223517))",35.31039037373975,129.11753785363047,0.1152636054421768,5
26710,기장군,26710256,정관읍,"POLYGON ((129.27113241171003 35.36819086706765, 129.27115210586894 35.369092124180014, 129.27225241446877 35.369075987439366, 129.27223270809068 35.36817473086154, 129.27113241171003 35.36819086706765))",35.325040560033536,129.16733364109788,1.0,1
26710,기장군,26710253,장안읍,"POLYGON ((129.17039507630136 35.28668155627382, 129.17041359479015 35.28758287330533, 129.17151285769444 35.287567684145685, 129.17149432703286 35.28666636761787, 129.17039507630136 35.28668155627382))",35.32672139669555,129.23997471647542,0.1079081632653061,5
26710,기장군,26710253,장안읍,"POLYGON ((129.2784983475228 35.352756374117305, 129.2785181122939 35.353657629934105, 129.279618207111 35.35364143223418, 129.27959843013025 35.35274017695406, 129.2784983475228 35.352756374117305))",35.36863342822226,129.27169241001673,0.0,5
26710,기장군,26710330,철마면,"POLYGON ((129.2260457047752 35.31835629549765, 129.22606486245064 35.31925758176835, 129.22716452207337 35.3192418747077, 129.22714535220751 35.318340588957646, 129.2260457047752 35.31835629549765))",35.28712462116836,129.17095396393773,0.0653061224489796,5
26710,기장군,26710253,장안읍,"POLYGON ((129.27329356902803 35.36635607212495, 129.27331328587465 35.367257328456425, 129.27441356828663 35.36724117276196, 129.274393839222 35.36633991696567, 129.27329356902803 35.36635607212495))",35.35319890414455,129.2790582742465,0.0443027210884353,5
26710,기장군,26710256,정관읍,"POLYGON ((129.1646488935327 35.32823305269288, 129.1646673766907 35.3291343661607, 129.16576720506202 35.32911921381454, 129.16574870970618 35.328217900848934, 129.1646488935327 35.32823305269288))",35.318799086066456,129.2266051103592,0.0068027210884353,5
26710,기장군,26710253,장안읍,"POLYGON ((129.224219157497 35.2841229875537, 129.22423827071208 35.285024279802265, 129.225337468329 35.2850086025002, 129.22531834294404 35.284107310771525, 129.224219157497 35.2841229875537))",35.36679862341231,129.2738535655849,0.1351615646258503,5
26710,기장군,26710256,정관읍,"POLYGON ((129.1216834064439 35.32521084256902, 129.1217014106594 35.32611217593529, 129.12280122183793 35.326097415536466, 129.12278320542532 35.32519608265946, 129.1216834064439 35.32521084256902))",35.32867613421322,129.16520804623104,0.96875,1
26710,기장군,26710259,일광읍,"POLYGON ((129.16725445894198 35.24074449410352, 129.16727291125943 35.24164581943284, 129.1683715556795 35.24163067588175, 129.1683530912167 35.240729351054895, 129.16725445894198 35.24074449410352))",35.28456579598949,129.22477830985298,0.0573554421768707,5
26710,기장군,26710330,철마면,"POLYGON ((129.28232446044242 35.326555106275165, 129.2823442485614 35.327456364128174, 129.28344398600672 35.32744014200004, 129.2834241856939 35.32653888468468, 129.28232446044242 35.326555106275165))",35.32565413000896,129.12224231107518,0.0017006802721088,5
26710,기장군,26710330,철마면,"POLYGON ((129.16146013176095 35.3336863359202, 129.16147858323927 35.33458765003445, 129.1625784872699 35.33457252467871, 129.16256002359034 35.333671211065734, 129.16146013176095 35.3336863359202))",35.24118758594953,129.16781300425743,1.0,1
26710,기장군,26710253,장안읍,"POLYGON ((129.21658715677248 35.33922685994311, 129.2166062241914 35.34012814758217, 129.21770617198496 35.34011251856447, 129.21768709236287 35.33921123144334, 129.21658715677248 35.33922685994311))",35.326997625105854,129.28288422015808,0.2707057823129252,4
26710,기장군,26710256,정관읍,"POLYGON ((129.17164898312035 35.24068386210864, 129.17166748401897 35.24158518542608, 129.1727661251568 35.24157000200683, 129.17274761211297 35.24066867919317, 129.17164898312035 35.24068386210864))",35.3341294312589,129.1620193064483,0.5808673469387755,3
